wyId;shortName;firstName;middleName;lastName;height;weight;birthDate;foot;currentTeamId;currentNationalTeamId;gender;status;imageDataURL;seasonId_x;birthAreaName;passportAreaName;roleName;competitionId_x;teamName;teamImage;playerId;competitionId_y;seasonId_y;positions;matches;matchesInStart;matchesSubstituted;matchesComingOff;minutesOnField;minutesTagged;goals;assists;shots;headShots;yellowCards;redCards;directRedCards;penalties;linkupPlays;duels;duelsWon;defensiveDuels;defensiveDuelsWon;offensiveDuels;offensiveDuelsWon;aerialDuels;aerialDuelsWon;fouls;passes;successfulPasses;smartPasses;successfulSmartPasses;passesToFinalThird;successfulPassesToFinalThird;crosses;successfulCrosses;forwardPasses;successfulForwardPasses;backPasses;successfulBackPasses;throughPasses;successfulThroughPasses;keyPasses;successfulKeyPasses;verticalPasses;successfulVerticalPasses;longPasses;successfulLongPasses;dribbles;successfulDribbles;interceptions;defensiveActions;successfulDefensiveAction;attackingActions;successfulAttackingActions;freeKicks;freeKicksOnTarget;directFreeKicks;directFreeKicksOnTarget;corners;successfulPenalties;successfulLinkupPlays;accelerations;pressingDuels;pressingDuelsWon;looseBallDuels;looseBallDuelsWon;missedBalls;shotAssists;shotOnTargetAssists;recoveries;opponentHalfRecoveries;dangerousOpponentHalfRecoveries;losses;ownHalfLosses;dangerousOwnHalfLosses;xgShot;xgAssist;xgSave;receivedPass;touchInBox;progressiveRun;offsides;clearances;secondAssists;thirdAssists;shotsBlocked;foulsSuffered;progressivePasses;counterpressingRecoveries;slidingTackles;goalKicks;dribblesAgainst;dribblesAgainstWon;goalKicksShort;goalKicksLong;shotsOnTarget;successfulProgressivePasses;successfulSlidingTackles;successfulGoalKicks;fieldAerialDuels;fieldAerialDuelsWon;gkCleanSheets;gkConcededGoals;gkShotsAgainst;gkExits;gkSuccessfulExits;gkAerialDuels;gkAerialDuelsWon;gkSaves;newDuelsWon;newDefensiveDuelsWon;newOffensiveDuelsWon;newSuccessfulDribbles;lateralPasses;successfulLateralPasses;passLength;longPassLength;dribbleDistanceFromOpponentGoal;ballRecoveries;ballLosses;duels_Effectiveness;defensiveDuels_Effectiveness;offensiveDuels_Effectiveness;aerialDuels_Effectiveness;pressingDuels_Effectiveness;looseBallDuels_Effectiveness;dribblesAgainst_Effectiveness;fieldAerialDuels_Effectiveness;gkAerialDuels_Effectiveness;shots_Effectiveness;smartPasses_Effectiveness;passesToFinalThird_Effectiveness;forwardPasses_Effectiveness;backPasses_Effectiveness;throughPasses_Effectiveness;keyPasses_Effectiveness;verticalPasses_Effectiveness;longPasses_Effectiveness;attackingActions_Effectiveness;linkupPlays_Effectiveness;progressivePasses_Effectiveness;slidingTackles_Effectiveness;dribbles_Effectiveness;gkShotsAgainst_Effectiveness;POS1;POS2;POS3;Pos_principal;Nombre_Completo;Edad
213948;R. De Paul;Rodrigo Javier;;De Paul;180;70;1994-05-24;right;679;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g248912_100x130.png;190537;Argentina;Italy;Midfielder;81;Atlético Madrid;https://cdn5.wyscout.com/photos/team/public/47_120x120.png;213948;81;190537;Right Centre Midfielder;5;5;0;0;525;525;0;0,17;0,69;0;0,17;0;0;0;0;12,86;5,49;5,83;1,89;5,49;3,09;0,34;0;1,2;46,97;38,91;0,34;0,17;5,66;4,29;1,2;0,69;13,2;9,94;10,11;9,43;0,86;0,34;0,69;0,51;14,74;12,69;3,09;1,37;2,4;1,2;3,26;9,43;7,03;4,63;2,06;0;0;0;0;0,69;0;0;0,51;23;0;1,2;0,51;0,86;1,03;0,69;35;2,57;0;10,8;4,97;0,34;0,02;0,08;0;37,03;1,03;1,54;0,17;0,17;0;0,17;0,69;1,89;7,71;3,43;0,34;0;2,23;1,2;0;0;0;5,49;0;0;0,34;0;0;0;0;0;0;0;0;0;7,03;3,43;3,09;1,2;14,74;12,69;17,6;34,99;46,56;6;0;42,69;58,83;56,28;0;0;42,5;53,81;0;0;0;50;75,8;75,3;93,27;39,53;73,91;86,09;44,34;44,49;0;71,21;0;50;0;Right Centre Midfielder;;;MED MIX;Rodrigo Javier De Paul;30
363797;C. Cuesta;Carlos Eccehomo;;Cuesta Figueroa;179;81;1999-03-09;right;4492;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g398772_100x130.png;190537;Colombia;Colombia;Defender;81;Galatasaray;https://cdn5.wyscout.com/photos/team/public/469_120x120.png;363797;81;190537;Left Centre Back;5;5;0;0;525;525;0;0;0,34;0,34;0,17;0;0;0;0;9,94;4,63;5,49;1,71;0,51;0,34;2,74;11;0,51;41,14;39,09;0;0;2,06;1,71;0;0;12;10,8;2,91;2,74;0,34;0,17;0;0;24;23,31;2,57;1,71;0,17;0,17;2,4;7,89;6,86;0,51;0,34;0;0;0;0;0;0;0;0,17;4;0;1,2;0,69;0,34;0;0;43;1,03;0;3,77;1,89;0,17;0,03;0;0;31,89;0,34;0,34;0;0,86;0,17;0;0,34;0,34;3,43;2,57;0;0;0,69;0,51;0;0;0,17;2,74;0;0;2,74;1,89;0;0;0;0;0;0;0;0;7,37;4,46;0,34;0,17;24;23,31;20,3;52,25;3,78;7,37;0,17;46,58;81,24;66,67;401,46;0;57,5;73,91;68,98;0;50;0;83,01;90;94,16;50;0;97,12;66,54;66,67;0;79,88;0;100;0;Left Centre Back;;;DFC;Carlos Eccehomo Cuesta Figueroa;26
415847;C. Romero;Cristian Gabriel;;Romero;185;79;1998-04-27;right;1624;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g433963_100x130.png;190537;Argentina;Argentina;Defender;81;Tottenham Hotspur;https://cdn5.wyscout.com/photos/team/public/26_120x120.png;415847;81;190537;Right Centre Back;5;5;0;0;525;525;0;0;0,17;0,17;0;0;0;0;0;12,17;6,51;6,51;3,26;0,86;0,34;3,26;12;0,51;60,51;55,2;0,17;0;2,91;2,23;0;0;22,46;18,51;2,74;2,74;0,17;0;0,17;0,17;30,34;29,31;3,94;2,06;0;0;2,4;9,42;8,4;0,34;0;0;0;0;0;0;0;0;0,17;3;0;1,54;0,86;0,34;0,17;0,17;56;0,86;0,17;6,17;4,29;0,51;0,03;0,04;0;45,94;0,86;0,34;0;1,03;0;0;0,69;0,51;7,71;2,91;0,51;0;1,89;1,37;0;0;0;4,46;0,51;0;3,26;2,06;0;0;0;0;0;0;0;0;8,57;5,49;0,17;0;30,34;29,31;20,02;36,67;0;9,6;0;53,49;84,33;39,53;368,1;0;55,84;72,49;63,19;0;0;0;76,63;82,41;100;0;100;96,61;52,28;0;0;57,85;100;0;0;Right Centre Back;;;DFC;Cristian Gabriel Romero;26
443703;J. Arias;Jhon Adolfo;;Arias Andrade;168;70;1997-09-21;right;5648;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g449822_100x130.png;190537;Colombia;Colombia;Forward;81;Fluminense;https://cdn5.wyscout.com/photos/team/public/245_120x120.png;443703;81;190537;Left Centre Midfielder;6;6;4;0;517;517;0;0,17;1,22;0,17;0;0;0;0;0,17;20,19;7,83;8,01;1,57;9,4;4,7;1,57;3;2,61;37,78;35,51;0;0;3,83;3,13;0,17;0,17;7,66;6,62;11,32;11,14;0,17;0;0,17;0,17;9,57;9,23;0,7;0,17;2,44;1,57;3,13;11,49;7,14;3,83;1,22;0,17;0;0;0;0,35;0;0;0,7;29;0;1,22;1,04;0,35;0,35;0,17;33;3,48;0,52;6,27;1,74;0;0,03;0,06;0;29,94;0,35;1,39;0;1,04;0,17;0;0;1,91;2,44;3,66;0,35;0;1,57;0,52;0;0;0;2,09;0;0;1,57;0,52;0;0;0;0;0;0;0;0;9,05;3,66;3,83;1,04;9,57;9,23;14,01;14,76;35,03;5,74;0,17;38,78;45,69;50;191,08;0;85,25;33,12;33,12;0;0;0;81,72;86,42;98,41;0;100;96,45;24,29;31,85;0;85,66;0;42,62;0;Left Centre Midfielder;;;MED MIX;Jhon Adolfo Arias Andrade;27
425788;A. Davies;Alphonso;;Davies;185;77;2000-11-02;left;2444;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g441396_100x130.png;190537;Liberia;Canada;Defender;81;Bayern München;https://cdn5.wyscout.com/photos/team/public/2_120x120.png;425788;81;190537;Left Back;6;5;1;1;516;516;0;0;1,05;0;0,17;0;0;0;0,17;14,83;5,76;4,36;1,4;9,42;3,84;0,52;1;0,52;29,83;25,29;0,52;0,17;3,31;2,44;1,4;0,52;12,03;9,94;4,01;3,84;0,7;0,35;0;0;7,5;6,28;1,74;1,22;4,19;2,27;4,71;9,07;7,67;7,16;2,62;1,4;0,52;0,35;0;1,05;0;0,17;1,57;7;0;0,52;0,35;0,35;0,35;0;50;1,92;0,17;10,29;4,19;0,35;0,1;0,05;0;18,66;1,4;3,14;0;1,4;0;0;0;0,7;5,93;2,79;0;0;1,05;0,7;0;0;0;4,53;0;0;0,52;0,17;0;0;0;0;0;0;0;0;7,15;2,97;3,66;1,92;7,5;6,28;16,28;30,29;47,07;8,72;0,17;38,84;68,12;40,76;192,31;0;67,31;66,67;32,69;0;0;32,69;73,72;82,63;95,76;50;0;83,73;70,11;36,59;100;76,39;0;45,82;0;Left Back;;;LAT IZQ;Alphonso Davies;24
543978;D. Núñez;Darwin Gabriel;;Núñez Ribeiro;186;80;1999-06-24;right;1612;15670;male;active;https://cdn5.wyscout.com/photos/players/public/g516682_100x130.png;190537;Uruguay;Uruguay;Forward;81;Liverpool;https://cdn5.wyscout.com/photos/team/public/24_120x120.png;543978;81;190537;Striker;6;6;4;0;512;512;0,35;0;3,69;0,88;0,18;0;0;0;1,58;23,2;8,26;3,52;0,53;12,66;5,45;4,75;10;1,05;11,6;8,26;0;0;1,23;1,23;0,35;0;2,99;1,93;2,81;2,81;0;0;0,18;0,18;3,69;2,29;1,05;0,88;4,39;2,64;1,93;5,45;4,22;8,43;2,29;0,18;0;0,18;0;0,18;0;0,88;1,05;22;0;2,29;0,53;0,53;0,18;0,18;12;1,05;0,53;8,96;1,93;0,18;0,43;0,07;0;8,26;4,92;1,05;0,7;0,53;0,18;0;0,18;1,05;2,29;1,23;0;0;0,7;0,35;0;0;0,88;1,76;0;0;4,75;1,76;0;0;0;0;0;0;0;0;7,91;2,29;3,34;1,41;3,69;2,29;18,46;32,09;32,32;2,11;0;35,6;65,06;43,05;210,53;0;23,14;50;37,05;0;23,85;0;100;64,55;100;0;100;62,06;83,81;27,16;55,7;76,86;0;32,12;0;Striker;;;DEL;Darwin Gabriel Núñez Ribeiro;25
138854;M. Crépeau;Maxime;;Crépeau;185;90;1994-05-11;right;8113;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g172819_100x130.png;190537;Canada;Canada;Goalkeeper;81;Portland Timbers;https://cdn5.wyscout.com/photos/team/public/3466_120x120.png;138854;81;190537;Goalkeeper;5;5;0;0;505;505;0;0;0;0;0;0;0;0;0;0,36;0;0,36;0;0;0;0;0;0;15,33;12,83;0;0;1,78;0,71;0;0;7,49;5,7;0;0;0;0;0;0;6,77;6,59;3,74;1,96;0;0;2,85;3,21;3,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;4,28;1,25;0;0;0;1;8,73;0;0;0;0,36;0;0;0;0;3,56;0,36;0;7,31;0,36;0,18;3,39;3,92;0;1,96;0;6,59;0;0;2;0,89;4,1;0,53;0;0;0;3,21;0,18;0,18;0;0;6,77;6,59;30,65;47,23;0;3,74;0;0;50;0;0;0;0;50;0;0;0;0;39,89;76,1;0;0;0;97,34;52,41;0;0;55,06;0;0;78,29;Goalkeeper;;;ARQ;Maxime Crépeau;30
488453;L. Martínez;Lisandro;;Martínez;178;77;1998-01-18;left;1611;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g471671_100x130.png;190537;Argentina;Argentina;Defender;81;Manchester United;https://cdn5.wyscout.com/photos/team/public/22_120x120.png;488453;81;190537;Left Centre Back;5;5;1;0;505;505;0,18;0;0,89;0,36;0;0;0;0;0;8,73;4,28;4,1;1,78;1,25;0,18;2,14;8;0,53;55,07;51,33;0;0;3,39;2,14;0,18;0,18;16,57;13,9;3,21;3,21;0,71;0,18;0;0;29,94;29,05;3,92;1,96;0,18;0;1,96;6,06;5,7;1,25;0,36;0;0;0;0;0;0;0;0;2;0;1,25;0,89;0,18;0;0;40;1,43;0,18;4,63;3,03;0,18;0,08;0;0;44,73;1,43;0,71;0;1,43;0;0;0,36;0,18;4,99;2,67;0;0,18;0,71;0,71;0,18;0;0,18;3,56;0;0,18;2,14;1,43;0;0;0;0;0;0;0;0;6,24;3,74;0,18;0;29,94;29,05;20,47;39,75;5,88;7,13;0,18;49,03;91,22;14,4;373,83;0;71,2;100;66,82;0;20,22;0;63,13;83,89;100;25,35;0;97,03;50;28,8;0;71,34;0;0;0;Left Centre Back;;;DFC;Lisandro Martínez;27
502961;J. David;Jonathan;;David;175;70;2000-01-14;right;3776;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g481528_100x130.png;190537;United States;Canada;Forward;81;Lille;https://cdn5.wyscout.com/photos/team/public/19_120x120.png;502961;81;190537;Striker;6;5;2;1;500;500;0,36;0,18;1,44;0,18;0,18;0;0;0;2,7;16,02;4,68;4,68;0,18;7,92;3,42;1,62;2;0,9;23,94;20,7;0,72;0,72;4,32;3,96;0,54;0,18;8,1;7,02;4,86;4,14;0,54;0,54;0,9;0,9;5,94;5,04;0,36;0,18;2,16;1,08;1,26;5,94;3,96;4,86;2,7;0;0;0;0;0;0;2,34;0,9;58;0;1,8;0,72;0,54;0,54;0,9;19;1,62;0,18;7,02;3,24;0,18;0,27;0,13;0;20,16;2,88;1,62;0,18;0,18;0;0;0,18;2,16;3,24;2,7;0;0;1,44;1,08;0;0;0,72;2,7;0;0;1,62;0,36;0;0;0;0;0;0;0;0;7,38;2,7;3,6;1,08;5,94;5,04;14,78;10,72;50,22;3,42;0;29,21;57,69;43,18;123,46;0;40;75;22,22;0;50;100;91,67;86,67;85,19;100;100;84,85;50;55,56;86,67;83,33;0;50;0;Striker;;;DEL;Jonathan David;25
70096;J. Rodríguez;James David;;Rodríguez Rubio;180;75;1991-07-12;left;15424;12430;male;active;https://cdn5.wyscout.com/photos/players/public/33707_100x130.png;190537;Colombia;Spain;Midfielder;81;León;https://cdn5.wyscout.com/photos/team/public/3282_120x120.png;70096;81;190537;Attacking Midfielder;6;6;6;0;490;490;0,18;1,1;1,47;0;0,18;0;0;0,18;0,55;13,59;6,06;3,49;0,55;7,35;3,67;0,92;3;0,92;45,73;37,84;0,18;0;11,02;8,63;2,2;1,29;14,51;10,1;6,06;5,69;1,29;0,18;0,92;0,92;16,35;14,33;5,33;3,12;2,39;1,65;1,29;5,33;4,04;6,24;3,49;3,86;1,65;0,55;0,18;3,86;0,18;0,55;0;18;0;1,84;1,29;0,37;2,76;0,92;19;2,2;0;10,47;2,76;0;0,21;0,34;0;37,29;1,47;1,29;0,18;0;0;0,18;0;2,02;10,29;2,39;0,55;0;0,55;0,18;0;0;0,73;8,27;0;0;0,92;0,55;0;0;0;0;0;0;0;0;7,9;2,2;3,86;1,47;16,35;14,33;19,44;36,2;23,68;3,49;0;44,59;63,04;49,93;326,09;0;70,11;32,73;59,78;0;49,66;0;78,31;69,61;93,89;13,95;100;87,65;58,54;55,93;100;80,37;0;61,51;0;Attacking Midfielder;;;MED OF;James David Rodríguez Rubio;33
562484;M. Araújo;Maximiliano Javier;;Araújo Vilches;179;73;2000-02-15;left;9608;;male;active;https://cdn5.wyscout.com/photos/players/public/g-77058_100x130.png;190537;Uruguay;Uruguay;Forward;81;Sporting CP;https://cdn5.wyscout.com/photos/team/public/159_120x120.png;562484;81;190537;Left Attacking Midfielder;6;6;2;0;489;489;0,37;0,18;2,02;0,55;0;0;0;0;0,74;18,59;8,1;6,26;0,74;7,73;4,97;2,94;8;1,84;18,77;13,44;0,55;0,18;1,84;1,1;1,66;0,74;4,42;2,76;4,6;4,23;0,18;0;0,74;0,55;6,26;4,6;1,29;0,92;3,13;2,21;1,1;7,36;4,79;7,36;3,87;0;0;0;0;0;0;0,37;0,18;14;0;1,66;0,92;0,74;0,92;0,74;21;1,1;0,55;9,02;2,39;0;0,19;0,1;0;15,28;3,5;2,58;0,55;0,37;0;0;0;2,02;3,13;2,02;0;0;1,84;0,55;0;0;1,29;2,39;0;0;2,94;1,47;0;0;0;0;0;0;0;0;10,12;3,68;4,05;1,66;6,26;4,6;17,1;17,97;39,62;3,87;0;43,57;58,79;64,29;272,11;0;55,42;29,89;50;0;63,86;32,73;59,78;62,44;91,96;0;74,32;73,48;71,32;52,58;50;76,36;0;53,04;0;Left Attacking Midfielder;;;MED OF;Maximiliano Javier Araújo Vilches;25
601883;F. Pellistri;Facundo;;Pellistri Rebollo;175;65;2001-12-20;right;12508;15670;male;active;https://cdn5.wyscout.com/photos/players/public/g-116402_100x130.png;190537;Uruguay;Spain;Midfielder;81;Panathinaikos;https://cdn5.wyscout.com/photos/team/public/431_120x120.png;601883;81;190537;Right Attacking Midfielder;6;6;4;0;486;486;0,19;0,19;0,56;0,19;0;0;0;0;0,56;19,44;8,33;8,89;2,41;7,22;4,44;1,67;3;2,04;14,63;11,85;0;0;0,37;0,37;1,67;0,56;2,41;1,85;4,44;4,26;0;0;0,56;0,56;3,52;2,78;0,19;0,19;3,33;2,78;2,04;10,93;7,96;5,56;3,15;0;0;0;0;0;0;0,19;0,19;18;0;1,67;0,93;0,56;1,11;0,56;33;2,41;0,74;6,11;2,41;0,19;0,14;0,07;0;10,56;2,78;1,85;0,74;0,56;0;0;0;1,11;1,48;2,41;0;0;2,22;1,48;0;0;0,37;0,74;0;0;1,67;0,56;0;0;0;0;0;0;0;0;10,93;5,93;3,52;2,22;3,52;2,78;15,76;6,55;31,28;6,11;0;42,85;66,7;61,5;179,64;0;55,69;66,67;33,53;0;66,07;0;100;76,76;95,95;0;100;78,98;100;56,65;33,93;50;0;66,67;0;Right Attacking Midfielder;;;MED OF;Facundo Pellistri Rebollo;23
86722;N. Tagliafico;Nicolás;;Tagliafico;172;65;1992-08-31;left;3766;12274;male;active;https://cdn5.wyscout.com/photos/players/public/36914_100x130.png;190537;Argentina;Italy;Defender;81;Olympique Lyonnais;https://cdn5.wyscout.com/photos/team/public/16_120x120.png;86722;81;190537;Left Back;6;5;2;1;486;486;0;0;0,37;0,19;0,19;0;0;0;0;14,26;5,56;5;0,93;3,7;2,41;3,7;9;0,74;41,85;35,74;0,19;0;5,74;4,26;0,37;0;15,19;11,67;3,52;3,52;0,37;0;0;0;16,48;15;2,59;0,56;1,3;0,93;3,33;9,63;8,15;2,23;0,56;0;0;0;0;0;0;0;0,56;13;0;1,85;0,56;0,74;0,19;0;40;1,67;0,19;7,78;2,78;0,74;0,03;0,14;0;35,56;0,93;2,59;0,19;1,11;0;0;0;1,3;5,37;3,15;1,3;0;1,85;0,93;0;0;0;3,33;0,56;0;3,7;1,67;0;0;0;0;0;0;0;0;7,59;3,52;1,85;0,56;16,48;15;17,26;31,02;34,78;7,41;0;38,99;70,4;65,14;243,24;0;30,27;50,27;45,14;0;0;0;74,22;76,83;100;0;0;91,02;21,62;25,11;0;62,01;43,08;43,08;0;Left Back;;;LAT IZQ;Nicolás Tagliafico;32
374629;Stephen Eustáquio;Stephen ;;Antunes Eustáquio;178;67;1996-12-21;right;9606;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g405471_100x130.png;190537;Canada;Portugal;Midfielder;81;Porto;https://cdn5.wyscout.com/photos/team/public/157_120x120.png;374629;81;190537;Left Centre Midfielder;5;5;1;0;482;482;0;0;0,75;0,19;0,19;0;0;0;0;12,88;4,85;7,84;2,61;2,05;0,56;1,31;5;2,24;47,43;40,33;0,37;0,19;7,28;5,41;0,56;0,19;15,12;11,2;7,1;6,72;0,19;0;0;0;18,49;16,99;4,48;2,05;0,75;0,19;4,85;12,88;10,08;2,43;0,75;0,75;0,37;0,19;0;1,68;0;0;0;4;0;1,68;0,75;0;0,37;0;54;4,29;0,19;8,59;3,55;0,37;0,1;0,01;0;33,24;0,93;0,56;0;1,87;0;0;0;0,37;6,16;5,98;0,19;0;2,43;1,31;0;0;0,37;5,41;0;0;1,31;0,93;0;0;0;0;0;0;0;0;7,1;5,04;0,37;0;18,49;16,99;17,69;35,17;24,14;10,08;0;37,66;64,29;27,32;381,68;0;44,64;53,91;70,99;0;49,33;51,35;74,31;74,07;94,65;0;0;91,89;45,76;30,86;0;87,82;0;0;0;Left Centre Midfielder;;;MED MIX;Stephen  Antunes Eustáquio;28
627544;R. Ríos;Richard;;Ríos Montoya;185;78;2000-06-02;right;5646;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g-142044_100x130.png;190537;Colombia;Colombia;Midfielder;81;Palmeiras;https://cdn5.wyscout.com/photos/team/public/250_120x120.png;627544;81;190537;Right Centre Midfielder;6;6;4;0;481;481;0,19;0;1,5;0;0,19;0;0;0;0;23,58;9,92;8,05;2,06;11,98;6,36;1,87;5;0,94;34,62;28,44;0;0;3,93;2,99;2,62;0,75;6,36;3,93;9,17;8,79;0,56;0,19;0,37;0,37;13,85;12,16;2,99;2,06;5,24;3,37;4,3;12,35;9,36;9,36;3,74;0,19;0;0,19;0;0;0;0;0,56;24;0;1,68;0,56;0,19;0,56;0,37;40;4,12;0,56;9,54;3,37;0,37;0,05;0,03;0;25,45;0,75;1,12;0;1,12;0;0;0,75;1,31;4,3;3,37;0;0;2,62;1,5;0;0;0,75;2,81;0;0;1,87;0,94;0;0;0;0;0;0;0;0;10,67;5,05;4,12;2,25;13,85;12,16;19,46;29,82;32,33;7,48;0,19;42,07;62,73;53,09;267,38;0;33,33;57,25;50,27;0;50;0;76,08;61,79;95,86;33,93;100;87,8;68,9;39,96;0;65,35;0;42,94;0;Right Centre Midfielder;;;MED MIX;Richard Ríos Montoya;24
256352;D. Cornelius;Derek;;Cornelius;187;86;1997-11-25;left;3771;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g289024_100x130.png;190537;Canada;Jamaica;Defender;81;Olympique Marseille;https://cdn5.wyscout.com/photos/team/public/15_120x120.png;256352;81;190537;Left Centre Back;6;5;1;1;481;481;0;0;0,19;0;0,37;0;0;0;0;11,79;4,12;4,49;0,37;0,75;0,37;3,93;10;1,68;33,12;28,07;0;0;4,68;2,62;0;0;16,84;12,35;2,25;2,25;0,56;0,19;0;0;11,79;11,41;4,3;1,87;0;0;7,11;11,97;10,1;0,19;0;0;0;0;0;0;0;0;0;1;0;2,62;1,5;0,37;0;0;53;0,75;0;7,86;4,3;0,37;0;0;0;21,7;0,56;0,19;0;4,68;0;0;0,56;0,37;6,55;4,68;0,37;0;2,25;1,31;0;0;0;4,3;0;0;3,93;1,87;0;0;0;0;0;0;0;0;6,36;2,62;0,37;0;11,79;11,41;24,16;50,71;0;9,92;0;34,94;58,35;49,33;254,45;0;57,25;58,22;47,58;0;0;0;55,98;73,34;100;33,93;0;96,78;43,49;0;0;65,65;0;0;0;Left Centre Back;;;DFC;Derek Cornelius;27
481911;A. Mac Allister;Alexis;;Mac Allister;174;72;1998-12-24;right;1612;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g468060_100x130.png;190537;Argentina;Italy;Midfielder;81;Liverpool;https://cdn5.wyscout.com/photos/team/public/24_120x120.png;481911;81;190537;Left Winger;5;5;2;0;479;479;0;0,38;0,75;0,38;0,19;0;0;0;0;17,29;6,2;7,89;1,69;5,07;2,63;2,44;4;1,32;40,02;36,26;0;0;4,51;3,57;0;0;9,96;8,27;7,14;6,76;0;0;0,56;0,56;14,28;13,9;2,07;1,5;2,07;1,5;3,95;12,03;9,02;2,82;1,32;0;0;0;0;0;0;0;0;16;0;1,88;1,13;0,19;1,13;0,56;44;4,51;0,56;8,64;3,38;0,38;0,08;0,14;0;30,25;2,07;1,13;0;0,38;0;0;0,19;1,5;3,76;5,82;0,19;0;1,69;0,94;0;0;0,38;3,01;0;0;2,44;0,75;0;0;0;0;0;0;0;0;8,64;4,89;1,88;0,94;14,28;13,9;15,89;32,89;48,96;8,27;0;35,86;61,98;51,87;163,93;0;60,11;55,62;30,74;0;50,67;0;79,16;83,03;94,68;0;100;97,34;72,46;46,81;0;80,05;0;45,41;0;Left Winger;;;EXTR;Alexis Mac Allister;26
299618;N. Nández;Nahitan Michel;;Nández Acosta;172;70;1995-12-28;right;16471;15670;male;active;https://cdn5.wyscout.com/photos/players/public/g331580_100x130.png;190537;Uruguay;Italy;Midfielder;81;Al Qadisiyah;https://cdn5.wyscout.com/photos/team/public/2877_120x120.png;299618;81;190537;Right Back;5;5;0;0;475;475;0;0;0,19;0;0;0,19;0,19;0;0;19,71;7,39;10,04;1,89;6,06;3,79;0,76;3;2,46;31,45;20,27;0,38;0;6,06;2,46;3,41;1,14;13,83;7,39;2,46;1,71;0,95;0,19;0,38;0,38;11,94;8,53;5,49;2,65;3,03;2,84;4,74;15,35;10,42;7,01;3,41;0;0;0;0;0;0;0;0,57;10;0;2,84;1,14;0,57;0,76;0,38;28;1,33;0,38;13,64;4,17;0,95;0,01;0,16;0;20,65;0,38;1,52;0;2,84;0;0;0;1,14;8,91;2,08;0,57;0;3,98;1,71;0;0;0;5,31;0;0;0,76;0,57;0;0;0;0;0;0;0;0;9,85;5,12;3,03;2,27;11,94;8,53;22,04;42,17;53,84;5,31;0,19;37,49;51;62,54;394,74;0;40,14;42,96;75;0;0;0;40,59;53,43;69,51;20;100;71,44;48,27;48,64;0;59,6;0;74,92;0;Right Back;;;LAT DER;Nahitan Michel Nández Acosta;29
3359;L. Messi;Lionel Andrés;;Messi Cuccittini;170;72;1987-06-24;left;66193;12274;male;active;https://cdn5.wyscout.com/photos/players/public/3256_100x130.png;190537;Argentina;Spain;Forward;81;Inter Miami;https://cdn5.wyscout.com/photos/team/public/g-11993_120x120.png;3359;81;190537;Striker;5;5;1;0;460;460;0,2;0,2;2,54;0;0;0;0;0;6,46;14,48;6,65;1,96;0,2;11,15;5,87;0,39;1;0,2;29,15;26,22;0,59;0,59;4,5;4,11;0,2;0,2;6,46;5,28;8,02;7,63;1,37;0,98;0,59;0,59;9,59;9;2,74;2,15;4,3;2,93;0,2;2,16;1,57;7,63;3,13;1,76;0,98;0,2;0,2;2,93;0;5,28;0,78;7;0;0,98;0,39;0,39;1,76;0,59;10;1,37;0,39;6,65;1,37;0;0,38;0,35;0;23,28;1,96;2,74;0,39;0;0,39;0;0;1,57;4,11;1,76;0;0;0,39;0,2;0;0;0,98;3,72;0;0;0,39;0,2;0;0;0;0;0;0;0;0;6,26;1,37;4,3;1,37;9,59;9;16,52;36,15;44,7;1,96;0;45,93;69,9;52,65;256,41;0;39,8;51,28;51,28;0;38,58;100;91,33;81,73;95,14;71,53;100;93,85;78,47;41,02;81,73;90,51;0;31,86;0;Striker;;;DEL;Lionel Andrés Messi Cuccittini;37
